1229.057711	1230.353892	[sigh]
1344.479536	1352.22576	[Sonia Sanchez singing]
1654.955164	1655.788423	[Sigh]
1656.729697	1676.203273	[Crying]
1679.382002	1679.999231	[sniffle]
1714.903531	1715.567053	[laughs]
1817.555038	1827.374646	[A/V cuts out]
